Date,A,B,C,Total Portfolio
11/30/2022 0:00,0.12157103270649694,0.09325547766211373,0.08303471511574756,0.09941317423272467
11/4/2022 0:00,-0.09294195650075154,-0.0723729608695729,-0.06623307668285405,-0.0774323800761979
11/7/2022 0:00,0.012175343991996934,0.011447677062319528,0.011773291741445702,0.011797649272338395
11/8/2022 0:00,0.008371243366803283,0.00449795601800651,0.009383005719019621,0.007383240029004368
11/9/2022 0:00,-0.0181761001473828,-0.019809915058817906,-0.01816254944508977,-0.018725241514388813
12/1/2022 0:00,0.10031203459736071,0.08337460490899318,0.06437878340519898,0.08289911022134189
12/12/2022 0:00,-0.01573383505510728,-0.017568390965152947,-0.013392253920317732,-0.0156068186020063
12/13/2022 0:00,0.009240410761453655,0.004459463186960333,0.003040104224428797,0.005639395691951599
12/14/2022 0:00,-0.008233584230231239,-0.004566737473929994,-0.002747416941788927,-0.005243710507062627
12/15/2022 0:00,-0.02746557788226789,-0.021515422575574372,-0.02125425455093055,-0.02346711007560287
12/16/2022 0:00,-0.01055481223249466,-0.008477448389591746,-0.01185796322871735,-0.010270024626773733
12/19/2022 0:00,-0.00719352954635788,-0.0073806229480861685,-0.003662356828160074,-0.006125525484532712
12/2/2022 0:00,0.05880676090133319,0.05736123298761964,0.05235206715625074,0.05624401667111956
12/20/2022 0:00,-0.05411344647362992,-0.05303316062411234,-0.048830222283316016,-0.05205652240294967
12/21/2022 0:00,0.01606972438868559,0.0160156413630419,0.01314112467697326,0.015111001104111121
12/22/2022 0:00,-0.01617595519677084,-0.010830023388743837,-0.009570310375758728,-0.01224713848222092
12/23/2022 0:00,0.005534549858994486,0.006623950470771023,0.005325297509562343,0.005837040730216181
12/27/2022 0:00,-0.0010224333397983454,-0.0012899756672646312,0.0017246397105812328,-0.00023096165471248042
12/28/2022 0:00,-0.009174787990008815,-0.012131179854376395,-0.009750575147605356,-0.01036319179747236
12/29/2022 0:00,0.016125882383073664,0.015303833672011269,0.013125832734673493,0.014881377786342131
12/30/2022 0:00,-0.0017666492310886017,-0.0020914152107212036,-0.0012142904641094798,-0.0016991270782377166
12/5/2022 0:00,0.028008317764384172,0.026436044914300183,0.020604970707716497,0.025094714112871452
12/6/2022 0:00,-0.014821933032744594,-0.012838434480579863,-0.009700082313864433,-0.012509160017379228
12/7/2022 0:00,0.002509672430411447,-0.0013868294058739794,0.000332413501970219,0.0004894675537632232
12/8/2022 0:00,0.009239183212249813,0.007991288790667017,0.007289989715601131,0.008191067992240564
12/9/2022 0:00,-0.006729353866593124,-0.008431142452938079,-0.007334365973368118,-0.007499196767403626
2/1/2023 0:00,0.05766347013148532,0.04948379489394594,0.022589262102082897,0.04364546769003641
2/14/2022 0:00,0.02200175206211208,-0.006843472300339659,0.010888008191442422,0.00870342798313306
2/15/2022 0:00,0.018800078214830096,0.0164521810583087,0.011853398095958978,0.01582579363790071
2/16/2022 0:00,-0.0024692445433491805,0.0016325793606155603,-9.989344027994118e-05,-0.0003521322110521252
2/17/2022 0:00,-0.026315872444994226,-0.01615973568010387,-0.015682046317116782,-0.01957024671488783
2/18/2022 0:00,-0.00917298761623131,-0.006475707848256906,-0.003997362955704409,-0.006633768892224223
2/2/2023 0:00,0.011403187411559434,0.013444134829300403,-0.0028284647902977467,0.00759363405148461
2/22/2022 0:00,-0.01961006070540461,-0.023683923335389823,-0.006132646239541462,-0.016775435989659138
2/23/2022 0:00,-0.019408665232372502,-0.013354612793951226,-0.012741267376855658,-0.015264993497792645
2/24/2022 0:00,0.01569438464350248,0.005768908709371079,0.0014787168095735659,0.007844696459121003
2/25/2022 0:00,0.02286334769913667,0.020570540761289502,0.029471386139265476,0.02417317649402606
2/28/2022 0:00,-0.006692585894038761,-0.0047848626103019765,-0.004162428072225333,-0.00525242757537725
2/3/2023 0:00,-0.0036638036511779104,0.01020635454083818,-0.013780794367150073,-0.002219483551945678
2/6/2023 0:00,-0.008524800353101103,-0.0034727747140076426,-0.0031224092943761272,-0.005117895088344371
2/7/2023 0:00,0.012342195351943808,0.007568152729189981,0.005692653014716331,0.00863217777488523
2/8/2023 0:00,-0.009459017993995511,-0.007459658105609779,-0.010377701140197426,-0.009067425966846954
2/9/2023 0:00,-0.007503978516953946,-0.005553807762748941,-0.006962909245780247,-0.006671459294517179
3/1/2022 0:00,-0.0038408667608769154,-0.017133421914234614,0.01840010739566833,-0.0014196138490570887
3/10/2022 0:00,-0.02061813530558121,-0.011445987753213704,-0.0036687110204426387,-0.01214317433553691
3/11/2022 0:00,-0.014100046153339152,-0.00913233805852065,-0.007437074818877676,-0.01029249395805254
3/14/2022 0:00,-0.009764197237319805,-0.001398572798339659,0.0025464241310131364,-0.002987249972482897
3/15/2022 0:00,0.02312007022694762,0.022926015597444893,0.013034761658143657,0.019786523263586764
3/16/2022 0:00,0.030128384308826472,0.01684098026067593,0.013887078285708343,0.02041664814530364
3/17/2022 0:00,0.009968691889064907,0.014089744200517673,0.0131355745341184,0.012367278460664988
3/18/2022 0:00,0.011083759902352774,0.008217077079831325,0.008359924728080559,0.009246345363031372
3/2/2022 0:00,-0.005437560103569772,-0.021985056990587393,-0.01875191425248357,-0.015263348216159489
